CUSTOMER_ID,CITY NAME,STATE ABBREVIATION,FIPS ZIP CODE,LON,LAT,EST HOUSEHOLD INCOME V5,LENGTH OF RESIDENCE,NUMBER OF ADULTS IN LIVING UNIT,MOSAIC HOUSEHOLD,CHILDREN: AGE 0-18 VERSION 3
97520840958,MINNEAPOLIS,MN,55414,-93.2248400358991,44.9723534282882,$1000-$14999,01,1,O53,Possible
17506991077,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$75000-$99999,06,1,K40,Possible
17627061544,MINNEAPOLIS,MN,55437,-93.3494388622278,44.8096100427406,$25000-$34999,05,2,Q62,Not Likely
57596902031,MINNEAPOLIS,MN,55421,-93.2376838709677,45.0381128674084,$50000-$74999,00,1,L42,Possible
47684069717,MINNEAPOLIS,MN,55438,-93.390086511536,44.8549789972415,$100000-$124999,01,4,Q65,Possible
47575835254,MINNEAPOLIS,MN,55414,-93.2296078431285,44.9833614465141,$1000-$14999,03,1,O53,Likely
97656107297,MINNEAPOLIS,MN,55445,-93.3649633330956,45.1029256341438,$100000-$124999,07,1,D18,Yes
77539722998,MINNEAPOLIS,MN,55401,-93.2704712543065,44.9812578993934,$15000-$24999,00,1,S71,Not Likely
77666045795,MINNEAPOLIS,MN,55434,-93.2413254660148,45.145641016125,$150000-$174999,03,1,S68,Not Likely
77504977118,MINNEAPOLIS,MN,55428,-93.3867845262873,45.0567556618154,$35000-$49999,00,1,R66,Likely
87536979697,MINNEAPOLIS,MN,55429,-93.3248247464522,45.0443028674084,$25000-$34999,03,1,R66,Possible
87678029537,MINNEAPOLIS,MN,55433,-93.3044567433788,45.1492838305097,$35000-$49999,44,2,L42,Possible
37685058032,MINNEAPOLIS,MN,55437,-93.3522340792701,44.8108351921782,$75000-$99999,21,4,C11,Not Likely
07693105172,MINNEAPOLIS,MN,55445,-93.3686613904219,45.1497789121423,$75000-$99999,02,4,C11,Not Likely
47522854975,MINNEAPOLIS,MN,55416,-93.3502741209901,44.9395171015627,$250000+,00,1,O54,Possible
57536893072,MINNEAPOLIS,MN,55420,-93.2754084691468,44.8137968593177,$50000-$74999,12,5,C11,Not Likely
07549777620,MINNEAPOLIS,MN,55407,-93.2573063132051,44.9265975039455,$15000-$24999,03,1,G24,Possible
37585756962,MINNEAPOLIS,MN,55406,-93.2129217042489,44.9447378179642,$50000-$74999,20,1,L42,Not Likely
77640031229,MINNEAPOLIS,MN,55433,-93.3349376359427,45.1709587289073,$25000-$34999,03,3,Q64,Not Likely
47603113852,MINNEAPOLIS,MN,55446,-93.4897505941691,45.029926474801,,00,0,U00,No
37629147997,MINNEAPOLIS,MN,55455,-93.2327298093378,44.9777453871834,$75000-$99999,04,1,O53,Likely
17526971402,MINNEAPOLIS,MN,55428,-93.2675433333333,44.8961628674083,$35000-$49999,01,1,O51,Possible
67671143850,MINNEAPOLIS,MN,55449,-93.1902717502914,45.1885521168021,$100000-$124999,02,5,A05,Possible
77578919055,MINNEAPOLIS,MN,55422,-93.3523291620592,45.0285487904874,$35000-$49999,40,2,J34,Not Likely
27524888118,MINNEAPOLIS,MN,55419,-93.2868108097186,44.9024134159154,$35000-$49999,00,1,K37,Likely
97594932316,MINNEAPOLIS,MN,55423,-93.2741671609519,44.87511620243,$35000-$49999,26,2,J34,Not Likely
77635094908,MINNEAPOLIS,MN,55443,-93.3561515756769,45.0967626118667,$15000-$24999,02,1,O54,Likely
27603136407,MINNEAPOLIS,MN,55449,-93.2082120252886,45.1687876416626,$175000-$199999,19,3,B07,Yes
87534897961,MINNEAPOLIS,MN,55420,-93.263365733617,44.8365908066484,$35000-$49999,39,2,J34,Not Likely
27502715397,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$35000-$49999,10,1,G25,Not Likely
97570804707,MINNEAPOLIS,MN,55410,-93.3198763745037,44.9084091836735,$25000-$34999,22,3,C13,Not Likely
67558991733,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$35000-$49999,06,1,K40,Possible
57531850938,MINNEAPOLIS,MN,55416,-93.3288673238037,44.9303735322499,$50000-$74999,01,1,F22,Likely
67533787728,MINNEAPOLIS,MN,55408,-93.2853720057394,44.946321337308,$100000-$124999,05,1,G24,Not Likely
37645141707,MINNEAPOLIS,MN,55449,-93.2201353513053,45.1832162443041,,00,0,U00,No
07532855735,MINNEAPOLIS,MN,55416,-93.3555,44.9744928674084,$50000-$74999,27,2,Q62,Not Likely
37509983715,MINNEAPOLIS,MN,55429,-93.3548659253397,45.0555619363494,,00,0,U00,No
47597800765,MINNEAPOLIS,MN,55410,-93.3166870326645,44.9318676749673,$250000+,09,2,A05,Possible
07521970246,MINNEAPOLIS,MN,55428,-93.373275868299,45.058092244898,$75000-$99999,00,2,F22,Possible
87599958530,MINNEAPOLIS,MN,55427,-93.3997047261954,45.0028971752515,$50000-$74999,12,1,G24,Likely
67501918729,MINNEAPOLIS,MN,55422,-93.350944028903,45.02779,$35000-$49999,03,1,O54,Possible
07617030006,MINNEAPOLIS,MN,55433,-93.3133713551363,45.1623558699569,$35000-$49999,09,2,L42,Not Likely
07625091799,MINNEAPOLIS,MN,55443,-93.3443310462719,45.1143894187984,$35000-$49999,16,2,H27,Not Likely
07503842134,MINNEAPOLIS,MN,55415,-93.2581995250671,44.9778174822654,$50000-$74999,01,2,G25,Not Likely
27527812558,MINNEAPOLIS,MN,55411,-93.3042060439615,45.0062822222222,$15000-$24999,42,2,Q64,Not Likely
67514928762,MINNEAPOLIS,MN,55423,-93.28352321688,44.8852097093067,$25000-$34999,02,2,Q65,Not Likely
37513955696,MINNEAPOLIS,MN,55426,-93.3884665915453,44.955948554096,$100000-$124999,03,2,D16,Possible
07697135500,MINNEAPOLIS,MN,55448,-93.2876638110333,45.1800012884852,$35000-$49999,00,1,O50,Likely
97592827135,MINNEAPOLIS,MN,55413,-93.261356065527,44.9999119863014,$50000-$74999,11,2,K38,Possible
17626029759,MINNEAPOLIS,MN,55433,-93.3091376509923,45.1641856079808,,00,0,U00,No
07588772829,MINNEAPOLIS,MN,55407,-93.2665547426411,44.9405713502823,$50000-$74999,13,4,I32,Likely
47663101022,MINNEAPOLIS,MN,55444,-93.3163183147705,45.104082456676,$35000-$49999,02,1,O51,Likely
27608043010,MINNEAPOLIS,MN,55434,-93.2547316557785,45.1710193577426,$25000-$34999,03,1,O51,Yes
97517827483,MINNEAPOLIS,MN,55413,-93.2413914285714,44.9988471325916,$25000-$34999,09,2,O55,Yes
67679101510,MINNEAPOLIS,MN,55444,-93.2845202040816,45.0912071325916,$100000-$124999,17,2,B09,Yes
87558795330,MINNEAPOLIS,MN,55409,-93.2811962774118,44.93721,$100000-$124999,04,4,F22,Yes
07646034643,MINNEAPOLIS,MN,55433,-93.3031364158868,45.1479121416749,$50000-$74999,19,4,L42,Yes
97575987403,MINNEAPOLIS,MN,55429,-93.3222288713597,45.0783930175897,,00,0,U00,No
77657006957,MINNEAPOLIS,MN,55431,-93.3156315269494,44.8271539451435,$50000-$74999,25,5,C11,Not Likely
27609031374,MINNEAPOLIS,MN,55433,-93.3374751851852,45.1740028674084,$15000-$24999,52,1,Q64,Not Likely
27629129366,MINNEAPOLIS,MN,55448,-93.2875745996649,45.1954311220518,$100000-$124999,06,2,D15,Yes
77529746647,MINNEAPOLIS,MN,55405,-93.3034538598739,44.9778597058824,$15000-$24999,01,1,R66,Possible
77500751812,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$50000-$74999,06,2,G24,Possible
57627039060,MINNEAPOLIS,MN,55434,-93.2653746860539,45.1826726195553,$35000-$49999,09,1,O55,Likely
07609041146,MINNEAPOLIS,MN,55434,-93.246894690205,45.2092400722505,$50000-$74999,08,1,J34,Not Likely
77534976478,MINNEAPOLIS,MN,55428,-93.3812055913465,45.0743448231775,$75000-$99999,24,5,I31,Likely
37542983456,MINNEAPOLIS,MN,55429,-93.3513188636364,45.0799428674084,$50000-$74999,00,2,O55,Yes
67580835096,MINNEAPOLIS,MN,55414,-93.2150700371079,44.9699374698324,$1000-$14999,02,1,O53,Possible
27573979038,MINNEAPOLIS,MN,55429,-93.33449,45.06483,$75000-$99999,03,1,K40,Possible
77556859232,MINNEAPOLIS,MN,55417,-93.2077233553916,44.9098947921881,$25000-$34999,01,1,G24,Possible
27600103333,MINNEAPOLIS,MN,55444,-93.3152175357748,45.1042874176507,$75000-$99999,12,3,D16,Yes
27572987343,MINNEAPOLIS,MN,55429,-93.3481062663429,45.0783172420494,$35000-$49999,53,1,Q64,Not Likely
17633126349,MINNEAPOLIS,MN,55448,-93.2862002110862,45.1690729372177,$250000+,11,1,I31,Likely
77550971641,MINNEAPOLIS,MN,55428,-93.3907535633321,45.0667521046401,$25000-$34999,02,1,E20,Not Likely
57558775165,MINNEAPOLIS,MN,55407,-93.2471262893563,44.9336691836735,$50000-$74999,23,3,H26,Yes
37505733111,MINNEAPOLIS,MN,55403,-93.2812991223136,44.9719312248099,,00,0,U00,No
07662004195,MINNEAPOLIS,MN,55431,-93.306776542695,44.8129897248595,$75000-$99999,08,2,H27,Possible
17583916774,MINNEAPOLIS,MN,55422,-93.3390169056477,45.0211279113997,$35000-$49999,38,2,L42,Not Likely
37607088393,MINNEAPOLIS,MN,55443,-93.3308431920242,45.1417934017605,$100000-$124999,06,2,F22,Likely
67591882930,MINNEAPOLIS,MN,55419,-93.2764463266227,44.922617755102,$75000-$99999,29,2,B09,Yes
77582751629,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$100000-$124999,08,1,G24,Possible
37668145573,MINNEAPOLIS,MN,55449,-93.2330684013292,45.1307642073032,$50000-$74999,25,1,L42,Not Likely
77638129689,MINNEAPOLIS,MN,55448,-93.26740542514,45.1983308451835,$35000-$49999,01,1,H29,Possible
97609130256,MINNEAPOLIS,MN,55448,-93.2997363659758,45.1818960303457,$25000-$34999,00,1,R66,Possible
07586902384,MINNEAPOLIS,MN,55421,-93.23208,45.0429371325916,,00,0,U00,No
07649133306,MINNEAPOLIS,MN,55448,-93.2729726569088,45.1682912946109,$50000-$74999,15,3,E21,Not Likely
17688107964,MINNEAPOLIS,MN,55445,-93.3712797033166,45.1101730385034,$75000-$99999,01,3,B08,Yes
67556799391,MINNEAPOLIS,MN,55410,-93.3103179829626,44.8978158127696,,00,0,U00,No
47673051075,MINNEAPOLIS,MN,55435,-93.3209468142375,44.8676719820382,$25000-$34999,07,3,K40,Yes
87560753072,MINNEAPOLIS,MN,55406,-93.2367858314907,44.9360702537156,$35000-$49999,00,1,O51,Likely
67691103015,MINNEAPOLIS,MN,55444,-93.3077843752494,45.101825348175,,00,0,U00,No
77567936896,MINNEAPOLIS,MN,55423,-93.2880865696556,44.8646030466388,$75000-$99999,01,1,Q65,Not Likely
77680008616,MINNEAPOLIS,MN,55431,-93.3098646473945,44.8546588164662,$50000-$74999,40,2,J34,Not Likely
47504960630,MINNEAPOLIS,MN,55427,-93.364936642923,45.0136627788537,$75000-$99999,00,3,B09,Yes
77552818990,MINNEAPOLIS,MN,55412,-93.2945133704971,45.0150509659176,$75000-$99999,12,1,O52,Possible
47584891734,MINNEAPOLIS,MN,55420,-93.2634818938357,44.8219029779933,,00,0,U00,No
37558759667,MINNEAPOLIS,MN,55406,-93.2201032703396,44.9249877957469,$100000-$124999,03,2,G25,Not Likely
97634096341,MINNEAPOLIS,MN,55443,-93.3582538586658,45.1075690707229,$75000-$99999,05,2,F23,Yes
37522988274,MINNEAPOLIS,MN,55429,-93.3318857732951,45.0860542844925,$25000-$34999,53,2,J34,Not Likely
97591958960,MINNEAPOLIS,MN,55427,-93.3777891368304,45.0048429673687,$1000-$14999,20,2,Q65,Not Likely
97505971029,MINNEAPOLIS,MN,55428,-93.3734134649172,45.0624093366087,$35000-$49999,00,1,O50,Possible
97608094062,MINNEAPOLIS,MN,55443,-93.340014511249,45.0899744978863,$35000-$49999,15,3,D18,Yes
57599835942,MINNEAPOLIS,MN,55414,-93.2104601807631,44.9622520216002,$35000-$49999,31,3,E19,Not Likely
27575782363,MINNEAPOLIS,MN,55408,-93.2827582689111,44.9553648029292,$100000-$124999,07,1,P61,Yes
67565857074,MINNEAPOLIS,MN,55417,-93.2615272975786,44.9158906399507,$150000-$174999,20,2,A04,Yes
77631072469,MINNEAPOLIS,MN,55439,-93.3720918770522,44.8723171325916,$75000-$99999,19,4,C13,Not Likely
77598981989,MINNEAPOLIS,MN,55429,-93.346424614865,45.0815159037138,$25000-$34999,00,1,L42,Likely
47647074457,MINNEAPOLIS,MN,55439,-93.3750440479771,44.8707332161076,$200000-$249999,10,2,A01,Yes
17552720684,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$50000-$74999,03,1,G25,Not Likely
37533813525,MINNEAPOLIS,MN,55411,-93.2966411904083,45.008672887304,$1000-$14999,11,1,R66,Likely
67589755931,MINNEAPOLIS,MN,55406,-93.2154537584241,44.9478291836735,$1000-$14999,21,2,B09,Yes
07518982190,MINNEAPOLIS,MN,55429,-93.3282058967764,45.0497026530612,$50000-$74999,24,6,O51,Yes
67568938428,MINNEAPOLIS,MN,55424,-93.32933,44.9141928674084,$50000-$74999,01,1,K37,Possible
17528798961,MINNEAPOLIS,MN,55409,-93.2910208195865,44.9244792465356,$50000-$74999,30,3,C13,Not Likely
47616127245,MINNEAPOLIS,MN,55448,-93.2705986141853,45.1824532773974,$50000-$74999,21,5,F22,Yes
67569989095,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$25000-$34999,08,1,K40,Possible
27698124998,MINNEAPOLIS,MN,55448,-93.30497,45.18526,$25000-$34999,09,1,L42,Possible
07524737324,MINNEAPOLIS,MN,55404,-93.2783140301021,44.9589928674084,$35000-$49999,01,1,K39,Possible
97572939130,MINNEAPOLIS,MN,55424,-93.3413065306773,44.9199408567742,$250000+,11,3,A02,Not Likely
67517873941,MINNEAPOLIS,MN,55418,-93.2217293712583,45.0152244698197,$35000-$49999,00,1,Q65,Possible
47526941484,MINNEAPOLIS,MN,55424,-93.3414974604662,44.8908093729344,$100000-$124999,41,3,C13,Not Likely
37686049904,MINNEAPOLIS,MN,55435,-93.3207519904572,44.8726580368184,$125000-$149999,03,1,K39,Possible
37593812319,MINNEAPOLIS,MN,55411,-93.3123604905365,45.0021593073152,,00,0,U00,No
07588739866,MINNEAPOLIS,MN,55404,-93.2509108959419,44.9598140070565,$1000-$14999,13,1,S71,Possible
47685069729,MINNEAPOLIS,MN,55438,-93.390086511536,44.8549789972415,$200000-$249999,24,3,Q65,Not Likely
97559806394,MINNEAPOLIS,MN,55410,-93.3291872359942,44.8949963677614,$100000-$124999,05,1,F22,Yes
67597895574,MINNEAPOLIS,MN,55420,-93.2709769133831,44.8512032814293,$50000-$74999,25,5,E20,Not Likely
87636016437,MINNEAPOLIS,MN,55432,-93.2861422622727,45.1129862129025,$75000-$99999,09,1,I31,Yes
67659005637,MINNEAPOLIS,MN,55431,-93.2975817731207,44.8168641529345,$35000-$49999,00,1,G24,Possible
47634049153,MINNEAPOLIS,MN,55435,-93.34537373572,44.8808469039036,$25000-$34999,02,2,C13,Likely
37615142891,MINNEAPOLIS,MN,55449,-93.2037601066225,45.1879019104706,$125000-$149999,10,3,B08,Yes
87522837841,MINNEAPOLIS,MN,55414,-93.2369470487038,44.9815881988556,$35000-$49999,01,1,O53,Possible
47526876207,MINNEAPOLIS,MN,55418,-93.2382005141105,45.0225357474572,$50000-$74999,27,1,G24,Possible
27540873093,MINNEAPOLIS,MN,55418,-93.2420358249548,45.0140727149734,$125000-$149999,02,1,O54,Possible
67566955109,MINNEAPOLIS,MN,55426,-93.3821503448276,44.9420228674084,$35000-$49999,34,1,Q64,Not Likely
07551870672,MINNEAPOLIS,MN,55418,-93.2322238248291,45.0098552704336,$25000-$34999,09,1,G24,Yes
17687111983,MINNEAPOLIS,MN,55446,-93.4889769784246,45.0624398547831,,00,0,U00,No
37554834494,MINNEAPOLIS,MN,55414,-93.2309374396415,44.9921656383751,$50000-$74999,26,1,O53,Not Likely
57500765973,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$15000-$24999,00,1,L42,Not Likely
17589720879,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$50000-$74999,02,1,G24,Not Likely
17510842949,MINNEAPOLIS,MN,55416,-93.3257823250822,44.9638299929359,,00,0,U00,No
37500888014,MINNEAPOLIS,MN,55419,-93.2981861340264,44.9021042655631,$50000-$74999,18,1,Q62,Not Likely
97568845118,MINNEAPOLIS,MN,55416,-93.3184021296516,44.9519522356203,$35000-$49999,00,1,O54,Not Likely
67540922137,MINNEAPOLIS,MN,55422,-93.341808734345,45.0224497817179,$35000-$49999,26,3,J34,Not Likely
37582869938,MINNEAPOLIS,MN,55418,-93.238252978816,45.0083441275635,$75000-$99999,16,1,L42,Not Likely
77577838297,MINNEAPOLIS,MN,55414,-93.2347169551924,44.9821042309476,$1000-$14999,01,1,O53,Not Likely
97579722733,MINNEAPOLIS,MN,55401,-93.2591666609878,44.9789773566742,$35000-$49999,00,1,O54,Likely
07688106003,MINNEAPOLIS,MN,55445,-93.3681252084886,45.0996293908977,$35000-$49999,01,2,F22,Likely
17513935262,MINNEAPOLIS,MN,55423,-93.2885734914859,44.8685857142857,$1000-$14999,03,1,O50,Likely
77560805744,MINNEAPOLIS,MN,55410,-93.3148045751648,44.900853782521,,00,0,U00,No
37611104282,MINNEAPOLIS,MN,55444,-93.3160596692903,45.1258491339224,$50000-$74999,01,1,F22,Likely
77676017334,MINNEAPOLIS,MN,55432,-93.2463157802114,45.08402,$75000-$99999,44,2,J34,Yes
37523923057,MINNEAPOLIS,MN,55422,-93.3529482240075,44.9844392450357,$25000-$34999,15,3,J34,Not Likely
97510864951,MINNEAPOLIS,MN,55417,-93.2263545653637,44.8992204760302,$25000-$34999,03,1,P60,Likely
07620046455,MINNEAPOLIS,MN,55435,-93.33154,44.87044,$75000-$99999,07,2,E19,Possible
37678026652,MINNEAPOLIS,MN,55433,-93.3070219548294,45.1762532098878,$75000-$99999,02,1,O54,Possible
27522716619,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$50000-$74999,09,1,G25,Not Likely
57518728471,MINNEAPOLIS,MN,55403,-93.2800989517912,44.9722773258811,$50000-$74999,22,4,E19,Not Likely
17564800220,MINNEAPOLIS,MN,55410,-93.3256821022025,44.9033147513518,$125000-$149999,16,2,A04,Yes
37611028935,MINNEAPOLIS,MN,55433,-93.3478204601976,45.1898795848851,$100000-$124999,23,3,C11,Not Likely
37644011547,MINNEAPOLIS,MN,55432,-93.2352946303249,45.088264867953,$50000-$74999,20,1,J34,Not Likely
07500781508,MINNEAPOLIS,MN,55408,-93.298220414274,44.9393817605482,$250000+,15,1,G24,Possible
47518923178,MINNEAPOLIS,MN,55422,-93.3468965157369,44.9857388289086,$1000-$14999,00,2,K37,Not Likely
57592741588,MINNEAPOLIS,MN,55404,-93.281473789239,44.9569558139535,$25000-$34999,04,1,O54,Possible
27522971415,MINNEAPOLIS,MN,55428,-93.3748173178224,45.0645032136873,$25000-$34999,38,1,Q65,Not Likely
67697072638,MINNEAPOLIS,MN,55439,-93.3831089887449,44.873817200516,$35000-$49999,07,1,C13,Possible
37635032315,MINNEAPOLIS,MN,55433,-93.35688278782,45.1786910684525,$50000-$74999,33,1,L42,Not Likely
37572811086,MINNEAPOLIS,MN,55411,-93.3109539373219,45.0007536363636,,00,0,U00,No
17506890704,MINNEAPOLIS,MN,55419,-93.288126425016,44.8934083333333,$35000-$49999,29,1,G25,Not Likely
77566904595,MINNEAPOLIS,MN,55421,-93.2271242337567,45.038013355589,$1000-$14999,10,2,Q65,Not Likely
87585967684,MINNEAPOLIS,MN,55428,-93.3729840382207,45.0364619729266,$35000-$49999,00,2,O51,Possible
37650003177,MINNEAPOLIS,MN,55431,-93.3086366678015,44.8211426415094,$1000-$14999,00,1,O54,Not Likely
07693044212,MINNEAPOLIS,MN,55434,-93.2449832091372,45.1253447125024,$50000-$74999,15,2,D15,Yes
77588771144,MINNEAPOLIS,MN,55407,-93.2526839433972,44.945671954203,$25000-$34999,20,1,L42,Not Likely
17592819462,MINNEAPOLIS,MN,55412,-93.3020939882148,45.0157828571429,$50000-$74999,28,5,D18,Yes
37644089480,MINNEAPOLIS,MN,55443,-93.3174949505161,45.1110058591796,$250000+,21,1,A04,Likely
77518886644,MINNEAPOLIS,MN,55419,-93.3046045512395,44.907997855643,$175000-$199999,01,1,A03,Yes
77672027311,MINNEAPOLIS,MN,55433,-93.3298137858257,45.1808129011789,$75000-$99999,09,3,I31,Possible
67647097107,MINNEAPOLIS,MN,55443,-93.3431750797822,45.1156557066416,$75000-$99999,20,4,C14,Yes
87551775427,MINNEAPOLIS,MN,55407,-93.2626886042473,44.933274031398,$1000-$14999,03,1,O51,Possible
97699011097,MINNEAPOLIS,MN,55432,-93.2668792307692,45.1189071325916,$35000-$49999,01,1,K40,Possible
17595790343,MINNEAPOLIS,MN,55408,-93.270418014714,44.9426541906843,$50000-$74999,11,1,D18,Yes
67555971715,MINNEAPOLIS,MN,55428,-93.3756629767507,45.0676948562386,$50000-$74999,06,4,J34,Not Likely
47542955359,MINNEAPOLIS,MN,55426,-93.3835227481001,44.9484571187984,$25000-$34999,01,1,O54,Possible
07509889564,MINNEAPOLIS,MN,55419,-93.2919272386905,44.8977854066634,$25000-$34999,41,1,C11,Not Likely
67561719282,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$1000-$14999,06,1,G25,Not Likely
37610039838,MINNEAPOLIS,MN,55434,-93.2547296791476,45.1926568706353,$35000-$49999,37,3,E20,Not Likely
87608142768,MINNEAPOLIS,MN,55449,-93.2056922110513,45.1354989578049,$15000-$24999,00,1,O51,Yes
17562801430,MINNEAPOLIS,MN,55410,-93.3144363122863,44.92687,$100000-$124999,00,1,E19,Likely
37501787405,MINNEAPOLIS,MN,55408,-93.2972237542413,44.94659,$25000-$34999,00,1,O54,Not Likely
17545860510,MINNEAPOLIS,MN,55417,-93.2641187232287,44.9079978179642,$50000-$74999,24,3,C13,Not Likely
97693011256,MINNEAPOLIS,MN,55432,-93.2385329842966,45.0972028674084,,00,0,U00,No
77574988597,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$75000-$99999,05,1,O51,Possible
27516921023,MINNEAPOLIS,MN,55422,-93.3344023188508,45.0368393105676,$35000-$49999,00,1,O54,Possible
47512836355,MINNEAPOLIS,MN,55414,-93.2194678268897,44.9728867426566,$1000-$14999,08,1,O53,Yes
57545839666,MINNEAPOLIS,MN,55414,-93.2453822474948,44.9841642307671,$1000-$14999,07,1,O53,Likely
87611099288,MINNEAPOLIS,MN,55444,-93.30394,45.10756,$25000-$34999,09,1,O51,Likely
47693075511,MINNEAPOLIS,MN,55441,-93.4266667144148,44.9899298629545,,00,0,U00,No
47557735494,MINNEAPOLIS,MN,55404,-93.27404,44.9553928674084,$50000-$74999,36,1,E19,Not Likely
47526789196,MINNEAPOLIS,MN,55408,-93.2997894487159,44.9442243723276,$50000-$74999,26,1,E19,Possible
27640139972,MINNEAPOLIS,MN,55449,-93.2142100814499,45.2029096704336,$75000-$99999,13,2,B07,Yes
97502801394,MINNEAPOLIS,MN,55410,-93.3279671340748,44.9279296195425,$35000-$49999,46,3,C13,Not Likely
57616142343,MINNEAPOLIS,MN,55449,-93.20872,45.1666271325916,$1000-$14999,05,2,Q65,Not Likely
77542830761,MINNEAPOLIS,MN,55413,-93.2424175848085,44.9939604626538,,00,0,U00,No
07598877422,MINNEAPOLIS,MN,55418,-93.2373162657065,45.0262755689035,$25000-$34999,10,1,L42,Not Likely
97535904667,MINNEAPOLIS,MN,55421,-93.2641893542872,45.0387158958435,$200000-$249999,00,1,O55,Possible
97646052582,MINNEAPOLIS,MN,55436,-93.3551906340159,44.9128253030723,$35000-$49999,00,1,K37,Possible
27520858054,MINNEAPOLIS,MN,55417,-93.2320167911998,44.9137697682126,$100000-$124999,23,3,C11,Possible
57545892255,MINNEAPOLIS,MN,55420,-93.2884266766553,44.8185021212121,$15000-$24999,32,1,Q65,Not Likely
07683095427,MINNEAPOLIS,MN,55443,-93.3422957290553,45.099061193509,$75000-$99999,18,5,C14,Yes
17536764998,MINNEAPOLIS,MN,55406,-93.2244961140157,44.9210299455094,$25000-$34999,51,1,E20,Not Likely
77508753835,MINNEAPOLIS,MN,55406,-93.2231437831396,44.9551496662105,$25000-$34999,33,3,E19,Not Likely
17547875245,MINNEAPOLIS,MN,55418,-93.2270440018144,45.0197969444444,$50000-$74999,27,2,J34,Not Likely
07538779117,MINNEAPOLIS,MN,55407,-93.2487385179576,44.9201463142364,$50000-$74999,30,2,J34,Not Likely
47566921894,MINNEAPOLIS,MN,55422,-93.3590407737147,45.0386340539269,$75000-$99999,05,1,L42,Not Likely
07618017557,MINNEAPOLIS,MN,55432,-93.2605227307487,45.0853832621386,$25000-$34999,13,1,R66,Possible
37661047703,MINNEAPOLIS,MN,55435,-93.3386494648455,44.8719296830357,$175000-$199999,30,2,C13,Possible
27579810668,MINNEAPOLIS,MN,55411,-93.3054165352552,45.0013913275594,$25000-$34999,00,1,R66,Likely
17541934845,MINNEAPOLIS,MN,55423,-93.29362545919,44.8690303383821,$35000-$49999,37,1,J34,Not Likely
77501870855,MINNEAPOLIS,MN,55418,-93.2544839694212,45.0102342857143,$35000-$49999,12,1,P56,Likely
97593904284,MINNEAPOLIS,MN,55421,-93.2418760217294,45.0373811593422,$50000-$74999,08,1,P56,Possible
